age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country
6,Local-gov,374833,HS-grad,5,Never-married,Farming-fishing,Wife,White,Male,0,0,43,United-States
64,Federal-gov,170866,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,47,United-States
29,,117028,HS-grad,9,Separated,,Own-child,White,Female,0,0,42,United-States
0,Private,109390,Some-college,10,Never-married,Sales,Husband,White,Female,0,0,33,United-States
55,Private,85508,11th,9,Divorced,Adm-clerical,Own-child,White,Male,0,0,43,United-States
50,Self-emp-not-inc,195734,Bachelors,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,Germany
48,,338242,Some-college,9,Separated,Sales,Husband,Other,Male,0,0,39,United-States
50,Private,194200,HS-grad,10,Married-civ-spouse,Other-service,Own-child,Black,Female,0,0,46,United-States
32,Private,269068,Prof-school,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,20051,0,25,United-States
49,Private,37380,Masters,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,2174,0,35,United-States
23,,183778,Bachelors,10,Never-married,Farming-fishing,Unmarried,White,Male,0,0,76,United-States
33,Local-gov,405177,Assoc-voc,13,Widowed,Craft-repair,Unmarried,White,Male,0,0,24,United-States
58,Self-emp-inc,139157,HS-grad,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,23,United-States
25,Self-emp-not-inc,64940,10th,13,Never-married,Craft-repair,Husband,White,Male,0,0,32,United-States
47,Local-gov,244605,Masters,13,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,15024,0,48,United-States
29,Private,214399,12th,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,66,United-States
35,Private,40255,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,21,United-States
45,Local-gov,170230,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,29,England
43,,186272,Bachelors,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States
53,Private,86557,HS-grad,9,Widowed,Handlers-cleaners,Husband,Other,Male,0,0,38,United-States
29,Self-emp-not-inc,108765,HS-grad,10,Married-civ-spouse,Craft-repair,Not-in-family,Black,Female,0,0,38,United-States
31,Private,146890,Bachelors,7,Never-married,Sales,Wife,Black,Male,0,0,45,United-States
50,Self-emp-not-inc,223342,Some-college,2,Never-married,Exec-managerial,Husband,Black,Male,0,0,43,United-States
44,Local-gov,122307,Some-college,14,Married-civ-spouse,,Husband,White,Male,0,0,23,United-States
63,Private,109133,HS-grad,12,Never-married,Other-service,Husband,Asian-Pac-Islander,Female,0,0,37,United-States
49,,216411,Assoc-acdm,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,37,United-States
46,Private,67929,HS-grad,7,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,18,United-States
40,Local-gov,186212,HS-grad,13,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,70,United-States
31,Private,100669,HS-grad,10,Married-civ-spouse,Tech-support,Husband,Black,Female,0,0,50,United-States
39,,67725,Assoc-acdm,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,47,United-States
37,Local-gov,122999,Some-college,9,Married-civ-spouse,Engineer,Husband,White,Male,0,0,16,United-States
39,Private,121602,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,52,United-States
9,Private,169628,Some-college,11,Divorced,Other-service,Not-in-family,White,Male,0,0,32,United-States
63,Private,176063,10th,10,Never-married,Craft-repair,Other-relative,White,Male,0,0,46,United-States
68,Private,37088,Some-college,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,32,Vietnam
12,Private,240137,HS-grad,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,Mexico
37,Private,157331,Masters,9,Married-civ-spouse,,Husband,Black,Male,0,0,31,United-States
55,State-gov,259643,Some-college,13,Widowed,Prof-specialty,Husband,White,Female,3103,0,44,United-States
17,Private,118551,7th-8th,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,34,United-States
34,Private,155890,Bachelors,9,Divorced,Sales,Unmarried,White,Male,0,0,55,United-States
53,,243660,HS-grad,10,Married-civ-spouse,Sales,Unmarried,White,Male,14084,1672,42,United-States
48,Private,365739,HS-grad,9,Never-married,Farming-fishing,Own-child,Black,Male,0,0,26,United-States
53,Private,340899,11th,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,0,32,United-States
42,Private,142287,9th,9,Divorced,Craft-repair,Husband,Black,Female,0,0,21,United-States
32,Private,30290,HS-grad,13,Divorced,Exec-managerial,Husband,White,Male,0,0,49,United-States
48,Private,114008,Bachelors,13,Married-civ-spouse,Other-service,Unmarried,White,Female,0,0,20,United-States
17,Private,201700,Some-college,3,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,42,United-States
59,Private,101128,Assoc-acdm,4,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,1258,50,United-States
73,Private,187454,Assoc-voc,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,33,United-States
45,,239755,HS-grad,13,Divorced,Engineer,Husband,Amer-Indian-Eskimo,Male,9386,0,47,United-States
41,Private,107123,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,28,United-States
23,Private,396790,HS-grad,9,Divorced,Priv-house-serv,Husband,White,Female,0,0,42,United-States
17,Private,109952,Bachelors,12,Never-married,Craft-repair,Not-in-family,Black,Female,0,0,48,
42,Private,469454,Masters,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,44,United-States
24,Self-emp-inc,177028,Some-college,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,28,United-States
50,Private,159442,Bachelors,9,Divorced,,Husband,White,Male,0,0,40,United-States
42,Private,113324,Some-college,15,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,29,United-States
33,Federal-gov,347653,10th,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,56,United-States
40,Private,98283,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,52,United-States
28,Private,149652,12th,7,Divorced,Adm-clerical,Husband,White,Male,0,1573,35,United-States
53,Private,195118,Assoc-voc,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,29,United-States
37,Private,249043,Some-college,15,Never-married,,Husband,White,Male,0,0,22,United-States
58,Self-emp-not-inc,36989,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,Black,Male,0,0,40,United-States
48,Federal-gov,82098,HS-grad,15,Married-civ-spouse,,Wife,White,Male,0,0,68,United-States
68,Self-emp-inc,175622,HS-grad,13,Married-civ-spouse,Engineer,Husband,White,Male,0,0,50,United-States
65,Private,156933,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States
42,Private,102191,Some-college,9,Widowed,Exec-managerial,Not-in-family,White,Male,7298,0,49,United-States
40,,163003,10th,9,Never-married,,Husband,White,Male,0,0,58,United-States
55,Private,427744,Bachelors,9,Never-married,Exec-managerial,Husband,White,Female,0,0,69,United-States
38,Private,71009,Some-college,5,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,34,United-States
56,Private,255117,Bachelors,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,72,United-States
46,Private,164612,Some-college,4,Married-civ-spouse,Engineer,Husband,White,Male,0,0,32,United-States
42,Private,341760,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,53,Scotland
37,Self-emp-not-inc,336007,Bachelors,12,Divorced,Sales,Own-child,White,Female,0,0,32,United-States
34,,95763,Doctorate,13,Divorced,,Husband,White,Male,0,0,70,Mexico
28,Private,377486,10th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,46,United-States
29,Private,66356,11th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States
29,Private,152292,Assoc-voc,14,Never-married,Sales,Unmarried,White,Female,0,2444,49,United-States
49,Private,171216,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,5455,0,24,United-States
60,Private,149726,Assoc-acdm,10,Never-married,Craft-repair,Unmarried,White,Female,0,0,51,United-States
26,Private,190916,Some-college,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,28,United-States
46,Private,176050,HS-grad,10,Never-married,Prof-specialty,Other-relative,White,Female,0,0,29,United-States
55,Private,207568,Assoc-acdm,10,Divorced,Craft-repair,Husband,Black,Male,0,0,31,United-States
23,Private,187937,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,42,United-States
14,Self-emp-not-inc,180303,Some-college,10,Never-married,Tech-support,Own-child,Black,Male,0,0,22,United-States
55,Private,338416,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States
40,Private,222445,Some-college,4,Divorced,Exec-managerial,Own-child,White,Male,0,0,28,United-States
36,Private,190228,HS-grad,9,Married-civ-spouse,Tech-support,Own-child,Amer-Indian-Eskimo,Male,0,0,45,United-States
30,Private,182062,Bachelors,12,Married-civ-spouse,Engineer,Husband,Asian-Pac-Islander,Female,0,0,19,United-States
26,Private,116632,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,1902,47,United-States
33,Private,250263,Assoc-acdm,9,Never-married,Other-service,Not-in-family,White,Male,0,0,56,United-States
43,State-gov,205218,HS-grad,12,Never-married,Craft-repair,Husband,White,Male,0,0,58,Germany
28,Federal-gov,161478,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,33,Philippines
65,Private,62333,Bachelors,9,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,24,United-States
26,Private,111916,10th,10,Widowed,Other-service,Not-in-family,White,Female,5013,1564,67,United-States
41,Private,274398,9th,14,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,30,United-States
34,Private,191455,Bachelors,10,Never-married,Adm-clerical,Husband,White,Female,0,0,27,Germany
29,,313835,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,49,
50,Private,252024,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States
48,Self-emp-not-inc,224474,Bachelors,10,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,3,United-States
26,Private,357233,Some-college,10,Never-married,Craft-repair,Wife,White,Male,0,0,30,United-States
18,Private,36383,Bachelors,9,Never-married,,Not-in-family,White,Male,0,0,36,United-States
25,Private,67666,Masters,13,Never-married,Adm-clerical,Husband,White,Male,0,0,40,United-States
17,,205256,HS-grad,3,Never-married,Other-service,Not-in-family,White,Female,0,0,43,Peru
44,Self-emp-not-inc,187643,Doctorate,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,37,United-States
53,Local-gov,98678,Prof-school,6,Married-civ-spouse,Prof-specialty,Own-child,Black,Male,0,0,41,Mexico
49,Private,45564,11th,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,44,United-States
46,Private,163090,Some-college,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,Mexico
57,Private,269300,Bachelors,6,Never-married,,Not-in-family,White,Male,0,0,41,United-States
58,Local-gov,421871,Prof-school,10,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,24,United-States
33,,408988,Bachelors,13,Married-civ-spouse,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,32,United-States
37,Private,234289,Bachelors,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,46,United-States
34,Private,64506,Some-college,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,3103,0,36,Guatemala
40,Private,184362,Bachelors,12,Never-married,Machine-op-inspct,Husband,White,Male,0,0,61,United-States
42,Private,123833,Bachelors,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,18,United-States
23,Private,247378,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,Black,Female,0,0,32,United-States
39,Local-gov,110643,Assoc-acdm,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,39,United-States
43,Private,186245,HS-grad,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,1590,40,United-States
2,Private,159650,Some-college,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,41,United-States
22,,218899,Assoc-voc,14,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,52,United-States
26,Private,306352,Bachelors,14,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,39,United-States
60,Private,83880,Some-college,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,22,United-States
50,Private,243266,Bachelors,9,Divorced,Protective-serv,Own-child,White,Female,0,0,54,United-States
38,Private,38090,HS-grad,13,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,57,United-States
36,Private,116358,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,38,United-States
46,Private,122493,HS-grad,10,Married-civ-spouse,,Own-child,Black,Female,0,0,28,United-States
54,Private,135388,Some-college,6,Married-civ-spouse,Engineer,Not-in-family,White,Female,0,0,15,United-States
69,Private,377757,Assoc-acdm,9,Married-civ-spouse,Other-service,Unmarried,White,Female,0,0,48,United-States
48,,310483,Some-college,10,Married-civ-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,34,United-States
3,Self-emp-inc,71458,Some-college,13,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Male,0,1726,58,United-States
34,,102597,Some-college,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
37,Private,117186,HS-grad,4,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,1590,21,United-States
73,Self-emp-not-inc,243240,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,Poland
12,Private,160943,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,49,United-States
39,Private,176731,10th,9,Never-married,Craft-repair,Own-child,White,Female,0,0,38,United-States
57,Private,108837,9th,9,Married-civ-spouse,,Own-child,White,Female,0,0,49,United-States
24,Private,235567,HS-grad,9,Divorced,Prof-specialty,Husband,White,Male,0,0,28,United-States
29,Private,250967,Assoc-acdm,13,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,47,United-States
28,Local-gov,158397,Doctorate,9,Never-married,Craft-repair,Husband,White,Male,0,0,43,United-States
26,Local-gov,244830,5th-6th,9,Married-civ-spouse,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,49,United-States
48,Private,108301,Bachelors,9,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,62,United-States
34,Private,160510,HS-grad,11,Married-civ-spouse,,Unmarried,White,Male,0,0,61,United-States
26,Private,127879,HS-grad,10,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,47,United-States
33,Local-gov,185455,Bachelors,11,Never-married,Other-service,Husband,White,Male,7688,0,56,United-States
45,Self-emp-inc,75140,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,53,United-States
31,Private,237044,Some-college,9,Never-married,Adm-clerical,Husband,White,Male,0,0,36,United-States
63,Local-gov,201062,Bachelors,9,Married-civ-spouse,Adm-clerical,Own-child,White,Male,7688,0,49,United-States
19,Private,130408,Bachelors,13,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,23,United-States
53,Private,192173,HS-grad,9,Never-married,Protective-serv,Wife,White,Female,0,0,27,United-States
49,,341294,HS-grad,9,Widowed,Tech-support,Husband,Black,Male,0,0,47,United-States
56,Private,152375,HS-grad,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,57,United-States
42,Private,116632,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,1902,71,United-States
30,,85355,Some-college,14,Never-married,Tech-support,Own-child,White,Male,0,0,44,Italy
45,Private,146305,HS-grad,9,Divorced,,Own-child,White,Male,0,0,39,Mexico
43,Private,229987,HS-grad,10,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,44,United-States
56,Self-emp-not-inc,310175,HS-grad,9,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,34,United-States
44,Private,118186,Some-college,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States
53,Private,32311,Assoc-voc,13,Never-married,Exec-managerial,Husband,White,Female,0,0,49,Guatemala
38,Private,103021,HS-grad,9,Widowed,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,68,United-States
42,Local-gov,101524,Masters,9,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,1151,0,36,United-States
47,Local-gov,276937,Some-college,10,Married-civ-spouse,Sales,Not-in-family,Asian-Pac-Islander,Female,15024,0,45,United-States
37,Private,165586,HS-grad,13,Never-married,Other-service,Husband,White,Female,0,0,47,United-States
51,,172927,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,37,United-States
52,Self-emp-not-inc,36651,Some-college,7,Divorced,,Unmarried,Asian-Pac-Islander,Male,0,0,23,United-States
47,Self-emp-not-inc,169768,Assoc-acdm,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,21,United-States
43,Private,45781,Assoc-voc,10,Divorced,,Not-in-family,White,Male,0,0,40,United-States
50,Private,24515,HS-grad,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,48,United-States
51,Private,306868,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,Black,Female,0,0,45,United-States
44,Private,84817,Assoc-voc,13,Never-married,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,51,Italy
51,Local-gov,312485,Some-college,9,Never-married,Sales,Not-in-family,Black,Male,0,0,55,United-States
55,Private,363219,Some-college,3,Married-civ-spouse,Machine-op-inspct,Unmarried,Black,Male,0,0,35,United-States
61,,188330,HS-grad,6,Never-married,Transport-moving,Husband,White,Male,0,0,64,United-States
56,Private,131088,HS-grad,9,Never-married,Craft-repair,Husband,White,Male,0,0,39,United-States
17,Private,281432,9th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,28,United-States
57,Private,57324,Bachelors,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,47,United-States
